 1826.11,-4274.97,-8255.80
 2282.21,-4173.69,-7845.29
 3160.69,-5652.26,-7593.61
 3529.73,-5776.38,-7535.62
 3252.95,-5961.36,-6669.25
 3447.36,-6370.45,-6357.71
 4158.27,-5969.15,-5508.47
 4634.71,-6471.21,-5478.75
 4760.04,-4621.99,-4186.82
 5942.55,-5627.67,-4285.31
 4532.83,-4840.35,-3167.29
 6170.07,-4462.70,-3438.85
 6380.36,-4448.38,-2906.99
 6232.42,-4408.26,-2304.45
 6657.35,-5046.72,-2300.15
 7109.32,-6102.96,-2374.35
 6693.25,-5100.00,-1587.54
 7068.75,-5191.98,-1710.99
 8041.50,-4968.38,-2363.32
 8761.03,-4892.63,-2576.26
 8137.39,-3730.27,-1943.59
 8215.13,-3527.29,-1834.63
 8384.50,-3724.86,-2094.32
 8619.89,-2841.08,-2113.46
 7599.16,-3447.75,-1827.40
 9256.66,-3265.44,-2236.04
 8650.54,-2616.41,-1985.39
 9156.24,-2372.26,-1832.78
 9174.46,-3106.21,-2000.32
 9300.19,-1791.65,-1825.19
 9743.51,-2410.76,-2930.63
 9826.76, -779.34,-3188.46
 9805.15, -678.67,-2610.95
10684.23,  135.37,-3225.21
 9502.21, -577.74,-2650.24
 9228.25, 1268.85,-2126.47
 9847.65,  605.76,-2911.03
 9516.54, 1198.86,-3206.26
 9971.47, 2655.31,-3319.35
 9192.37, 4188.57,-2502.70
 9353.05, 3587.34,-3639.02
 8094.56, 3902.45,-3669.86
 8746.79, 5244.26,-4570.59
 7205.87, 4889.87,-3993.93
 7311.89, 5793.96,-4605.78
 6373.64, 6022.29,-4226.33
 6426.29, 4915.09,-5770.73
 6194.46, 4625.42,-6247.08
 5923.05, 5483.70,-6886.03
 5622.94, 5526.60,-7202.38
 4494.19, 5887.33,-6944.33
 5115.50, 5281.73,-8002.11
 3176.49, 5739.45,-7311.78
 3689.65, 5460.24,-7309.88
 3647.46, 5474.19,-8204.85
 3436.11, 5030.32,-8480.03
 2959.39, 5234.69,-8860.71
 2688.94, 3936.18,-8735.89
 2806.91, 3370.46,-9675.80
 2589.34, 3744.41,-9307.65
 2569.64, 3269.99,-9538.07
 1946.19, 3064.08,-9503.78
  824.23, 2505.84,-9165.30
 1406.20, 3137.66,-9345.38
  769.72, 2498.63,-9106.42
 1522.29, 1898.23,-9566.44
  851.63, 1977.75,-9136.55
 1021.47,  741.58,-9921.94
 2099.76,  -54.50,-10161.99
  579.10,  124.27,-10022.53
  668.19, -649.05,-9463.06
  322.67, -696.03,-9258.67
 -802.61, -934.47,-8519.36
  372.88,-1142.63,-9460.30
  821.46,-1311.16,-10281.33
  168.77, -853.87,-9433.30
 -529.01,-2006.19,-8893.94
  -35.77,-1471.85,-8947.85
 -568.23,-2329.64,-9183.88
  211.35,-2131.00,-9355.01
 -766.98,-2582.57,-8948.84
 -621.05,-3144.96,-8601.52
-1250.36,-3876.53,-9164.36
-1219.57,-4499.85,-9245.45
-1258.84,-3606.48,-9168.02
-1042.36,-5250.79,-9124.86
-1205.13,-5172.53,-9277.60
-1755.32,-5654.07,-8635.03
-1608.66,-4899.74,-8249.72
-1562.50,-6247.31,-8923.35
 -879.38,-5952.46,-8890.29
-2183.70,-5905.45,-8242.07
-3062.96,-6712.30,-7264.01
-2806.49,-6540.20,-7303.97
-1913.46,-6865.59,-7526.48
-2932.17,-7838.42,-6498.77
-2259.99,-7798.47,-8011.18
-1695.64,-8479.18,-7367.20
-1770.99,-7589.30,-7082.03
-1216.18,-6307.94,-6528.84
 -478.68,-6550.97,-6301.80
 -473.34,-7933.45,-5939.13
  530.38,-7011.25,-6523.50
  794.51,-7985.93,-6632.35
 1560.68,-8190.40,-7129.82
 1224.16,-6823.15,-4739.39
 1124.78,-7638.33,-5229.32
  660.24,-8117.78,-4919.61
  974.22,-7435.07,-4568.03
 2776.91,-7706.82,-4989.32
 3008.60,-7898.27,-4816.66
 3265.32,-7572.75,-4372.88
 2745.21,-8456.98,-4025.87
 2600.02,-8130.85,-2900.12
 2723.95,-8434.64,-3619.41
 2601.85,-7729.32,-2373.07
 2944.41,-8169.38,-2047.54
 3546.43,-7205.43,-1611.68
 3558.75,-6679.61, -917.72
 4881.15,-8037.64,-1202.35
 4664.54,-7634.95, -970.81
 4205.83,-7701.01, -209.47
 4259.00,-8485.01,  193.94
 4781.58,-7708.40,  854.03
 4301.05,-8251.58,  485.10
 4425.62,-8367.99,  224.01
 3829.35,-7973.92, 1853.04
 3623.58,-8253.78, 2380.57
 3614.75,-8601.94, 2569.79
 3981.13,-8675.20, 2541.04
 3823.81,-8946.04, 3165.59
 4508.52,-9035.66, 2707.25
 3678.97,-7937.75, 3541.91
 4112.23,-8662.82, 3502.60
 5261.73,-8720.17, 2405.30
 5090.63,-8555.30, 2296.16
 5817.90,-9337.80, 1748.77
 5975.36,-8017.22, 2519.17
 5901.07,-7426.30, 2847.77
 6733.40,-7397.41, 2381.70
 6598.42,-7116.76, 2210.31
 6800.45,-7295.91, 1428.95
 6756.78,-7353.10, 2318.53
 7404.74,-7081.32, 1720.66
 7461.58,-6902.37, 1786.78
 6763.79,-5364.48, 3073.59
 8204.69,-5980.68, 1270.53
 7883.68,-5993.78, 1189.61
 7647.44,-6473.51,  947.00
 7186.46,-6390.81, 1039.51
 7915.98,-5929.01, 1117.27
 8487.50,-5941.78,  381.06
 9163.56,-4393.08,  517.43
 8674.84,-5697.62,  -17.07
 8509.92,-5165.72, -123.90
 9120.87,-4117.36, -253.77
 8829.97,-3756.32, -228.34
 8207.69,-4620.85,  307.71
 8502.53,-3657.29, -260.61
 8403.56,-2997.12, -117.73
 8874.49,-2141.50,  191.39
 9904.02,-2596.09,-1220.52
 9859.00,-2620.03,-1003.61
 8750.84,-2108.63,  170.37
 9520.29,-2080.63, -616.99
 9694.15,-1863.56, -819.46
 9459.32,-2024.05,-1211.51
 9983.98,-1197.14,-1188.45
10115.50, -974.56, -663.49
10336.66, -642.10,-1381.64
 9059.63, -827.46, -606.44
 9751.76,  408.95, -313.42
 9115.03, -952.12,-1649.46
10128.67,   35.62,-1399.29
 9533.98,  173.14,-1374.77
 9277.36, 1609.52,-1704.05
 8912.29, 1601.21,-1704.67
 9326.65, 2006.96,-2201.97
 8876.34, 2174.79,-2028.07
 8828.28, 3656.74,-2750.88
 7796.39, 3290.66,-2978.99
 8140.32, 3754.10,-2970.25
 8091.77, 4136.73,-3803.87
 7821.77, 4521.79,-3735.59
 6179.30, 5831.50,-3111.94
 7130.42, 5474.87,-4423.52
 6036.70, 4840.92,-5207.77
 5807.10, 5619.31,-4647.92
 6009.17, 4223.33,-5796.65
 5086.62, 5578.78,-4854.93
 5584.98, 6082.56,-4928.11
 5549.24, 6697.28,-4913.26
 5406.89, 5796.16,-5968.80
 3923.83, 7235.13,-4937.07
 3760.68, 6046.26,-6411.96
 3887.06, 4921.96,-7082.63
 3424.73, 6367.01,-7149.94
 2958.15, 6109.45,-7449.09
 2279.76, 5021.58,-7175.75
 1934.77, 5585.61,-7528.05
 2094.93, 5101.87,-8407.81
 2671.00, 5031.78,-8773.95
 2590.04, 4884.87,-8858.59
 1232.05, 4584.58,-8446.31
  478.74, 4564.81,-8046.14
 1534.75, 3601.71,-8590.63
  785.53, 3298.06,-8364.11
  402.13, 2990.32,-8611.82
 1023.93, 2723.56,-8980.39
 1201.45, 2382.60,-8363.35
 1055.85, 1329.32,-8705.22
  660.09,  888.13,-8144.58
 1317.73, 1040.04,-8113.38
 1676.49,  232.18,-8697.04
 2368.93,  549.46,-8420.42
 2380.09, -323.71,-8440.96
 2213.94,-1543.30,-8440.17
 3501.92,-1735.61,-8204.61
 2819.78,-1320.81,-7137.53
 3983.20,-2029.28,-7175.59
 4221.31,-1732.27,-6238.60
 5097.71,-2468.67,-6206.57
 5134.96,-2459.25,-5656.12
 6047.09,-3081.85,-5939.06
 5574.18,-2321.81,-4661.83
 6671.50,-3103.03,-3883.75
 6617.69,-3995.42,-3866.83
 6300.31,-3982.30,-3295.58
 6319.66,-4158.06,-2594.00
 6811.42,-4231.51,-2232.89
 6523.70,-4134.75,-1542.45
 7813.62,-4125.31,-1712.90
 8557.02,-4963.56,-2090.94
 8041.71,-4358.62, -933.82
 7684.79,-5142.89, -592.40
 8115.50,-5416.30, -838.52
 8219.70,-5738.18, -842.47
 7720.17,-5807.19,  676.90
 7414.73,-6503.39,  341.69
 6645.35,-7667.90, 1185.46
 6648.06,-6893.58, 2376.17
 6248.00,-7724.62, 2237.51
 6321.15,-7007.99, 2922.17
 4905.26,-6619.67, 4316.16
 6246.70,-8435.52, 3123.56
 5554.18,-8376.78, 3368.94
 5704.83,-7706.55, 4513.66
 4901.38,-9048.82, 4637.16
 5132.05,-8765.08, 4355.33
 4723.79,-9660.95, 4029.25
 4857.81,-8641.23, 4850.11
 4795.43,-8903.89, 4405.05
 3905.60,-7337.44, 5394.37
 3689.35,-8182.29, 3550.62
 3731.93,-8098.33, 3863.50
 3374.30,-7933.46, 3690.32
 3275.62,-8144.82, 2279.91
 3399.16,-8546.53, 2142.72
 3802.69,-8122.78, 1092.99
 3719.33,-7969.48,  570.52
 4191.38,-7028.33, -177.32
 2718.19,-6981.56,   50.28
 3294.51,-7434.86,-1201.66
 2924.24,-7541.24,-2308.82
 1738.76,-7086.56,-1123.86
 3260.09,-8038.95,-3398.70
 2118.21,-7183.04,-2303.04
 1953.19,-7652.55,-3102.78
 3055.56,-8465.05,-4582.90
 2233.14,-7603.94,-4417.25
  410.90,-8654.60,-4435.55
  671.43,-7517.57,-4560.07
  424.17,-8036.08,-4434.75
 -721.69,-7728.65,-4633.21
  681.70,-7306.50,-5844.50
  431.84,-8230.49,-6751.70
  786.29,-8827.60,-7221.68
  524.70,-8304.59,-6906.02
  110.58,-7700.48,-7338.20
  246.89,-7221.90,-7350.82
 1093.14,-7684.23,-8149.04
  616.49,-6590.73,-7982.30
  607.45,-7012.01,-7853.05
   49.60,-6947.36,-7954.57
 -624.11,-6090.45,-8164.27
 -390.48,-4815.00,-7328.21
  668.00,-5029.29,-8278.84
  482.88,-5406.59,-8470.48
  803.43,-4955.48,-8676.84
  917.05,-4854.12,-8557.31
  643.35,-4119.25,-8619.21
 1954.63,-4459.85,-9016.08
 2057.87,-4810.47,-8883.42
 2246.33,-4008.12,-8412.41
 2302.08,-4466.95,-7400.27
 3297.18,-3819.78,-7735.44
 3763.99,-4882.17,-7332.62
 3726.02,-3469.77,-6471.59
 4861.83,-3723.27,-6598.37
 4325.51,-3479.20,-5920.58
 4495.23,-3314.40,-4146.95
